"Link","Manufacturer","Name","Author","Date","Connection","Features","Gammu-Version"
"http://cihar.com/gammu/phonedb/samsung/945/","Samsung","SGH-E480","Yuri","Sat, 15 Dec 2007 00:03:40 +0100","","",""
"http://cihar.com/gammu/phonedb/samsung/939/","Samsung","SGH-Z510","Stefano Alfredo La Spina Peter","Thu, 13 Dec 2007 23:08:19 +0100","blueat","info,sms","Gammu 1.12.0"
"http://cihar.com/gammu/phonedb/nokia/929/","Nokia","3230","echo3","Wed, 12 Dec 2007 07:45:33 +0100","at","info","Gammu 0.19"
"http://cihar.com/gammu/phonedb/motorola/925/","Motorola","V365","","Mon, 10 Dec 2007 17:44:49 +0100","","",""
"http://cihar.com/gammu/phonedb/samsung/918/","Samsung","129","Mattia Facchinetti","Sun, 09 Dec 2007 00:30:41 +0100","at19200","info,sms,phonebook,enhancedphonebook,calendar,todo,filesystem,call","Gammu 1.13.0"
"http://cihar.com/gammu/phonedb/samsung/916/","Samsung","SGH-E950","aerdhyl","Sat, 08 Dec 2007 19:09:22 +0100","blueat","info","Gammu 1.13.0"
"http://cihar.com/gammu/phonedb/sagem/904/","Sagem","my419X","plouplinou","Wed, 05 Dec 2007 19:01:57 +0100","blueat","info,sms,phonebook","Gammu 1.13.0"
"http://cihar.com/gammu/phonedb/sony-ericsson/903/","Sony Ericsson","P1i","ursm","Wed, 05 Dec 2007 17:13:19 +0100","at115200","info,phonebook,filesystem,call","Gammu 1.15.0"
"http://cihar.com/gammu/phonedb/sony-ericsson/900/","Sony Ericsson","w580i","Jim Qode","Tue, 04 Dec 2007 16:18:13 +0100","at115200","info,sms,phonebook,enhancedphonebook,calendar,todo,call","Gammu 1.15.0"
"http://cihar.com/gammu/phonedb/siemens/896/","Siemens","EL71","Gabriel Garcia","Mon, 03 Dec 2007 22:38:31 +0100","at115200","sms,filesystem","Gammu 1.13.0"
"http://cihar.com/gammu/phonedb/sony-ericsson/888/","Sony Ericsson","K810i","Augustin de Chazelles","Sun, 02 Dec 2007 18:28:13 +0100","at19200","info,sms,phonebook,enhancedphonebook,calendar,todo,filesystem,call","Gammu 1.13.0"
"http://cihar.com/gammu/phonedb/motorola/887/","Motorola","L7","Alex Samorukov","Sun, 02 Dec 2007 14:19:24 +0100","blueat","info,sms,phonebook","Gammu 1.15.0 with patches"
"http://cihar.com/gammu/phonedb/nokia/886/","Nokia","9210i","Hermes Trismegistus","Sun, 02 Dec 2007 11:50:28 +0100","at19200","info,sms,phonebook","Gammu 1.13.0"
"http://cihar.com/gammu/phonedb/lg/878/","LG","ku580","Erwan Lerale","Thu, 29 Nov 2007 20:50:56 +0100","blueat","info,phonebook","Gammu 1.13.0"
"http://cihar.com/gammu/phonedb/nokia/868/","Nokia","N72","soldado","Wed, 28 Nov 2007 16:26:35 +0100","","",""
"http://cihar.com/gammu/phonedb/sony-ericsson/863/","Sony Ericsson","K700c","linuxzfp","Tue, 27 Nov 2007 07:09:20 +0100","at115200","info,sms,phonebook,enhancedphonebook,calendar,todo,call","Gammu 1.13.0"
"http://cihar.com/gammu/phonedb/sony-ericsson/861/","Sony Ericsson","W800i/W800c","Nacho Mayorga","Sun, 25 Nov 2007 20:13:11 +0100","blueat","info,sms,phonebook,enhancedphonebook,calendar,todo,filesystem,call","Gammu 1.13.0"
"http://cihar.com/gammu/phonedb/siemens/858/","Siemens","A65","Bernard Fortz","Sun, 25 Nov 2007 10:52:25 +0100","at19200","info,sms,phonebook,call","Gammu 1.13.0"
"http://cihar.com/gammu/phonedb/sony-ericsson/857/","Sony Ericsson","W800i/W800c","Nacho Mayorga","Sat, 24 Nov 2007 21:53:57 +0100","at19200","info,sms,phonebook,enhancedphonebook,calendar,todo,filesystem,call","Gammu 1.13.0"
"http://cihar.com/gammu/phonedb/motorola/852/","Motorola","W500","","Sat, 24 Nov 2007 14:16:51 +0100","","",""
"http://cihar.com/gammu/phonedb/nokia/847/","Nokia","6233","vlad","Fri, 23 Nov 2007 19:03:18 +0100","fbus","info","Gammu 1.13.0"
"http://cihar.com/gammu/phonedb/samsung/843/","Samsung","SGH-X660","Alasdair Collinson","Fri, 23 Nov 2007 15:34:00 +0100","at19200","info","Gammu 1.13.0"
"http://cihar.com/gammu/phonedb/samsung/842/","Samsung","SGH-X700","Alasdair Collinson","Fri, 23 Nov 2007 15:31:14 +0100","","","Gammu 1.13.0"
"http://cihar.com/gammu/phonedb/samsung/834/","Samsung","Z370","","Wed, 21 Nov 2007 10:50:21 +0100","at19200","info,sms,phonebook","Gammu 1.12.0"
"http://cihar.com/gammu/phonedb/nokia/832/","Nokia","1110","Kasper","Wed, 21 Nov 2007 00:39:51 +0100","fbus","info","Gammu 1.04.00"
"http://cihar.com/gammu/phonedb/lg/830/","LG","u880","","Tue, 20 Nov 2007 23:16:37 +0100","","",""
"http://cihar.com/gammu/phonedb/nokia/827/","Nokia","6310i","mav","Tue, 20 Nov 2007 00:34:42 +0100","irdaphonet","info,sms,phonebook,calendar,todo","Gammu 1.13.0"
"http://cihar.com/gammu/phonedb/benq/824/","BenQ-Siemens","C81","Andrey","Mon, 19 Nov 2007 20:46:59 +0100","at115200","info","Gammu 0.19"
"http://cihar.com/gammu/phonedb/nokia/822/","Nokia","3220","ragnarok","Mon, 19 Nov 2007 08:36:59 +0100","fbuspl2303","info,phonebook,enhancedphonebook,calendar,todo,filesystem,call","Gammu 1.13.0"
"http://cihar.com/gammu/phonedb/nokia/817/","Nokia","3220i","lacko","Sun, 18 Nov 2007 18:13:44 +0100","dku2phonet","info,sms,phonebook,enhancedphonebook,calendar,todo,filesystem,call,logo,ringtone,mms","Gammu 1.13.0"
"http://cihar.com/gammu/phonedb/sony-ericsson/815/","Sony Ericsson","S500i/S500c","Hyperair","Sun, 18 Nov 2007 09:17:42 +0100","at19200","info,sms,phonebook,enhancedphonebook,calendar,todo,filesystem","Gammu 1.13.0"
"http://cihar.com/gammu/phonedb/sony-ericsson/810/","Sony Ericsson","W300i/W300c","James Muscat","Fri, 16 Nov 2007 19:55:47 +0100","at19200","info,sms,phonebook,enhancedphonebook,calendar,todo","Gammu 1.13.0"
"http://cihar.com/gammu/phonedb/motorola/808/","Motorola","Rizr Z8","Pojalowski","Thu, 15 Nov 2007 22:01:32 +0100","","","Gammu 1.13.10"
"http://cihar.com/gammu/phonedb/sony-ericsson/807/","Sony Ericsson","W710i","Fabio","Thu, 15 Nov 2007 18:24:57 +0100","blueat","info,sms,phonebook,enhancedphonebook,calendar,todo","Gammu 1.13.0"
"http://cihar.com/gammu/phonedb/sony-ericsson/806/","Sony Ericsson","K600i","Michal Smolak","Thu, 15 Nov 2007 15:54:15 +0100","bluerfat","info,sms,phonebook,enhancedphonebook,calendar,todo,filesystem,call","Gammu 1.13.0"
"http://cihar.com/gammu/phonedb/sagem/803/","Sagem","my700x","gregoire","Thu, 15 Nov 2007 12:31:30 +0100","blueat","info,phonebook",""
"http://cihar.com/gammu/phonedb/sony-ericsson/797/","Sony Ericsson","K530i","szalat","Wed, 14 Nov 2007 01:23:05 +0100","at115200","info,sms,phonebook,enhancedphonebook,calendar,todo,filesystem","Gammu 1.13.0"
"http://cihar.com/gammu/phonedb/nokia/796/","Nokia","6100","","Tue, 13 Nov 2007 19:38:04 +0100","dlr3","info,sms,phonebook,enhancedphonebook,calendar,todo,logo","Gammu 1.13.0"
"http://cihar.com/gammu/phonedb/sony-ericsson/792/","Sony Ericsson","W880i","root","Mon, 12 Nov 2007 10:11:04 +0100","at115200","info,sms,phonebook,enhancedphonebook,calendar,todo,filesystem,call","Gammu 1.13.0"
"http://cihar.com/gammu/phonedb/benq/787/","BenQ-Siemens","S65v","Hans-Georg Bürger","Sat, 10 Nov 2007 16:54:01 +0100","at115200","info,sms,phonebook","Gammu 0.21"
"http://cihar.com/gammu/phonedb/nokia/775/","Nokia","E61","Andy","Wed, 07 Nov 2007 17:55:52 +0100","at19200","info","Gammu 0.17"
"http://cihar.com/gammu/phonedb/siemens/772/","Siemens","CT 65","","Tue, 06 Nov 2007 13:47:30 +0100","","",""
"http://cihar.com/gammu/phonedb/samsung/769/","Samsung","SGH-Z630","bodzio","Mon, 05 Nov 2007 21:46:30 +0100","at19200","info,phonebook","Gammu 1.13.0"
"http://cihar.com/gammu/phonedb/nokia/768/","Nokia","2865","thomas","Mon, 05 Nov 2007 09:56:20 +0100","","","Gammu Gammu version 1.13.0 built 15:02:34 on Aug 20 2007"
"http://cihar.com/gammu/phonedb/sagem/766/","Sagem","my400X","George G.","Sun, 04 Nov 2007 16:25:53 +0100","at115200","sms,phonebook","Gammu 1.10"
"http://cihar.com/gammu/phonedb/samsung/762/","Samsung","SCH-A630","Barry Dick","Sat, 03 Nov 2007 03:12:32 +0100","","","Gammu 1.13.0"
"http://cihar.com/gammu/phonedb/siemens/761/","Siemens","S65","cereal","Fri, 02 Nov 2007 17:32:00 +0100","blueat","sms,phonebook,enhancedphonebook","Gammu 1.13.0"
"http://cihar.com/gammu/phonedb/sharp/751/","Sharp","GX-20","","Tue, 30 Oct 2007 21:00:11 +0100","","",""
"http://cihar.com/gammu/phonedb/nokia/747/","Nokia","8310","angelo","Tue, 30 Oct 2007 12:54:53 +0100","irdaphonet","info,sms,phonebook,enhancedphonebook,calendar,todo,filesystem,call,logo,ringtone,mms","Gammu 1.13.0"
"http://cihar.com/gammu/phonedb/samsung/746/","Samsung","SGH-Z230","","Tue, 30 Oct 2007 12:28:41 +0100","","",""
"http://cihar.com/gammu/phonedb/sharp/739/","Sharp","GX17","Francesco Conti","Mon, 29 Oct 2007 10:22:02 +0100","at115200","info,sms,phonebook,call","Gammu 1.13.0"
"http://cihar.com/gammu/phonedb/sony-ericsson/736/","Sony Ericsson","W900i","Fireman,DMP","Mon, 29 Oct 2007 01:04:05 +0100","at19200","info,sms,phonebook,enhancedphonebook,todo","Gammu 1.13.0"
"http://cihar.com/gammu/phonedb/nokia/729/","Nokia","5500 sport","Xoores","Sat, 27 Oct 2007 19:26:35 +0200","","","Gammu 1.13.0"
"http://cihar.com/gammu/phonedb/samsung/728/","Samsung","SGH-L760","OJO","Sat, 27 Oct 2007 12:47:12 +0200","at19200","info,sms,phonebook","Gammu 1.13.0"
"http://cihar.com/gammu/phonedb/motorola/723/","Motorola","A780","","Fri, 26 Oct 2007 00:57:46 +0200","at19200","info,phonebook","Gammu 1.13.0"
"http://cihar.com/gammu/phonedb/nokia/700/","Nokia","5140","Don Joeh","Wed, 17 Oct 2007 20:17:11 +0200","fbusdlr3","info,sms,phonebook","Gammu 1.13.0"
"http://cihar.com/gammu/phonedb/sony-ericsson/689/","Sony Ericsson","K320i","fred","Sun, 14 Oct 2007 18:23:31 +0200","at19200","info,sms,phonebook,enhancedphonebook,calendar,todo","Gammu 1.11.0"
"http://cihar.com/gammu/phonedb/benq/688/","BenQ-Siemens","M81","Yura","Sun, 14 Oct 2007 18:13:32 +0200","at115200","info,sms,phonebook,call",""
"http://cihar.com/gammu/phonedb/motorola/685/","Motorola","RAZR V3r","Ivan","Sat, 13 Oct 2007 15:17:03 +0200","at115200","info,phonebook","Gammu 1.13.0"
"http://cihar.com/gammu/phonedb/nokia/676/","Nokia","6288","Javier","Mon, 08 Oct 2007 22:35:18 +0200","bluephonet","info,phonebook,calendar,todo","Gammu 1.13.91"
"http://cihar.com/gammu/phonedb/samsung/675/","Samsung","SGH-Z300","Javier","Mon, 08 Oct 2007 22:16:48 +0200","at19200","info,sms","Gammu 1.13.91"
"http://cihar.com/gammu/phonedb/sony-ericsson/673/","Sony Ericsson","W610i/W610c","Sir Raorn","Mon, 08 Oct 2007 17:51:50 +0200","blueat","info,sms,phonebook,enhancedphonebook,calendar,todo,filesystem,call","Gammu 1.13.90"
"http://cihar.com/gammu/phonedb/lg/671/","LG","Shine","Holger Durer","Mon, 08 Oct 2007 15:00:13 +0200","at19200","info","Gammu 1.13.0"
"http://cihar.com/gammu/phonedb/nokia/668/","Nokia","6111","Dmitry Chibisov","Sun, 07 Oct 2007 13:14:12 +0200","bluephonet","info,phonebook,enhancedphonebook,calendar,todo","Gammu 1.11.0"
"http://cihar.com/gammu/phonedb/sony-ericsson/664/","Sony Ericsson","Z610i","Sir Raorn","Sat, 06 Oct 2007 21:49:13 +0200","bluerfobex","info,phonebook,enhancedphonebook,calendar,todo","Gammu 1.13.90"
"http://cihar.com/gammu/phonedb/motorola/662/","Motorola","Z3","root","Sat, 06 Oct 2007 17:14:22 +0200","at19200","info,sms,phonebook,calendar","Gammu 1.12.92"
"http://cihar.com/gammu/phonedb/nokia/660/","Nokia","5110","John Morton","Fri, 05 Oct 2007 14:49:16 +0200","fbus","info,sms,phonebook","Gammu 1.13.0"
"http://cihar.com/gammu/phonedb/nokia/659/","Nokia","1110i","","Fri, 05 Oct 2007 14:30:27 +0200","","",""
"http://cihar.com/gammu/phonedb/samsung/655/","Samsung","SGH-V710","alberto maurizi","Wed, 03 Oct 2007 23:59:44 +0200","at","info,sms,phonebook,call","Gammu 1.13.0"
"http://cihar.com/gammu/phonedb/samsung/653/","Samsung","SGH-Z140V","alberto maurizi","Tue, 02 Oct 2007 02:39:54 +0200","at19200","info","Gammu 1.13.0"
"http://cihar.com/gammu/phonedb/sony-ericsson/651/","Sony Ericsson","T630","Marcin","Sun, 30 Sep 2007 19:22:53 +0200","at115200","info,sms,phonebook,enhancedphonebook,call","Gammu 1.12.92"
"http://cihar.com/gammu/phonedb/nokia/646/","Nokia","6230","Kovacs Richard","Sat, 29 Sep 2007 09:53:19 +0200","irdaphonet","info,sms,phonebook,enhancedphonebook,calendar,todo,filesystem","Gammu 1.13.0"
"http://cihar.com/gammu/phonedb/samsung/643/","Samsung","SGH-D840","Stemp","Fri, 28 Sep 2007 11:25:38 +0200","at19200","info",""
"http://cihar.com/gammu/phonedb/nokia/638/","Nokia","7360","Vincent Petry","Wed, 26 Sep 2007 15:44:53 +0200","irdaphonet","info,sms,phonebook,enhancedphonebook,calendar,todo,logo",""
"http://cihar.com/gammu/phonedb/sagem/635/","Sagem","myX-7","Jakub 'Livio' Rusinek","Sun, 23 Sep 2007 18:34:18 +0200","at115200","info,sms,phonebook,call","Gammu Latest"
"http://cihar.com/gammu/phonedb/sony-ericsson/634/","Sony Ericsson","Z710i","ich1","Sun, 23 Sep 2007 14:13:07 +0200","blueat","phonebook,enhancedphonebook,calendar,call,logo,ringtone","Gammu 1.13.0"
"http://cihar.com/gammu/phonedb/nokia/631/","Nokia","N80","udatt","Fri, 21 Sep 2007 23:32:23 +0200","at115200","info","Gammu 1.13.90"
"http://cihar.com/gammu/phonedb/nokia/622/","Nokia","6103","mjacek","Tue, 18 Sep 2007 13:45:17 +0200","bluephonet","info,phonebook,enhancedphonebook,calendar,todo,filesystem,call","Gammu 1.13.0"
"http://cihar.com/gammu/phonedb/nokia/620/","Nokia","6120C","Martino","Mon, 17 Sep 2007 17:54:11 +0200","at19200","info","Gammu 1.11"
"http://cihar.com/gammu/phonedb/sony-ericsson/619/","Sony Ericsson","W550i","Johnny Pan","Sun, 16 Sep 2007 05:50:18 +0200","blueat","info,sms,filesystem,logo,ringtone","Gammu 1.11.0"
"http://cihar.com/gammu/phonedb/nokia/617/","Nokia","3220","Fernando P. Garcia","Sat, 15 Sep 2007 02:55:18 +0200","dlr3","info,phonebook,filesystem,logo,ringtone","Gammu 1.13.0"
"http://cihar.com/gammu/phonedb/sony-ericsson/615/","Sony Ericsson","W810i","Placid","Thu, 13 Sep 2007 21:30:11 +0200","blueobex","info,phonebook,todo,filesystem","Gammu 1.13.0"
"http://cihar.com/gammu/phonedb/benq/605/","BenQ-Siemens","AF51","xyz2did","Sat, 08 Sep 2007 15:46:12 +0200","at115200","info,sms,phonebook","Gammu all"
"http://cihar.com/gammu/phonedb/nokia/604/","Nokia","N93","","Fri, 07 Sep 2007 15:45:48 +0200","","",""
"http://cihar.com/gammu/phonedb/sony-ericsson/602/","Sony Ericsson","Z610i","Aas","Thu, 06 Sep 2007 13:21:30 +0200","at19200","info,sms,phonebook,enhancedphonebook,calendar,todo,filesystem","Gammu 1.09.00"
"http://cihar.com/gammu/phonedb/samsung/601/","Samsung","SGH-E250","","Wed, 05 Sep 2007 21:29:10 +0200","at115200","info,phonebook",""
"http://cihar.com/gammu/phonedb/nokia/599/","Nokia","6110 navigator","Karl Bowden","Wed, 05 Sep 2007 15:19:02 +0200","","",""
"http://cihar.com/gammu/phonedb/motorola/590/","Motorola","E375","","Thu, 30 Aug 2007 13:16:42 +0200","at19200","info,phonebook","Gammu 1.13.0"
"http://cihar.com/gammu/phonedb/siemens/588/","Siemens","MC75","Kepi","Wed, 11 Jul 2007 18:59:14 +0200","at19200","info,sms,phonebook,call","Gammu 1.12.0"
"http://cihar.com/gammu/phonedb/samsung/586/","Samsung","SGH-Z107","Michael Thomson","Mon, 27 Aug 2007 21:03:59 +0200","at","info,sms","Gammu 1.11.0"
"http://cihar.com/gammu/phonedb/nokia/585/","Nokia","E62","","Mon, 27 Aug 2007 15:23:16 +0200","at19200","info","Gammu 1.09.00"
"http://cihar.com/gammu/phonedb/nokia/581/","Nokia","6234","Michal Čihař","Sat, 25 Aug 2007 17:10:34 +0200","bluephonet","info,sms,phonebook,enhancedphonebook,calendar,todo","Gammu 1.13.90"
"http://cihar.com/gammu/phonedb/sagem/579/","Sagem","My501Ci","CutDealer","Fri, 24 Aug 2007 05:35:50 +0200","at19200","info,phonebook","Gammu 1.09.00"
"http://cihar.com/gammu/phonedb/nokia/570/","Nokia","6110","","Tue, 21 Aug 2007 08:15:32 +0200","fbus","info","Gammu 1.10.0"
"http://cihar.com/gammu/phonedb/sony-ericsson/568/","Sony Ericsson","Z1010","","Mon, 20 Aug 2007 17:24:55 +0200","blueat","info,sms,phonebook,enhancedphonebook,calendar,todo,call",""
"http://cihar.com/gammu/phonedb/nokia/562/","Nokia","3210","","Fri, 17 Aug 2007 21:25:08 +0200","fbus","info,sms","Gammu 1.11.0"
"http://cihar.com/gammu/phonedb/nokia/561/","Nokia","E70","Jaakko Kantojärvi","Fri, 17 Aug 2007 12:29:29 +0200","at19200","info","Gammu 1.12.0"
"http://cihar.com/gammu/phonedb/samsung/555/","Samsung","SGH-ZV60","","Thu, 16 Aug 2007 11:53:54 +0200","at19200","info,phonebook","Gammu 1.12.0"
"http://cihar.com/gammu/phonedb/samsung/554/","Samsung","SGH-X680","breizh_punisher","Thu, 16 Aug 2007 08:24:35 +0200","blueat","info","Gammu 1.09.00"
"http://cihar.com/gammu/phonedb/motorola/546/","Motorola","A835","sergio","Sat, 11 Aug 2007 19:01:15 +0200","at115200","phonebook,enhancedphonebook","Gammu 1.11.0"
"http://cihar.com/gammu/phonedb/motorola/545/","Motorola","A835","sergio","Sat, 11 Aug 2007 18:43:55 +0200","bluerfat","phonebook,call","Gammu 1.11.0"
"http://cihar.com/gammu/phonedb/nokia/544/","Nokia","6020","Andrea Beciani","Sat, 11 Aug 2007 16:23:26 +0200","irdaphonet","info,sms,phonebook,calendar,todo","Gammu 1.12.0"
"http://cihar.com/gammu/phonedb/sony-ericsson/543/","Sony Ericsson","K550im","Sorin","Thu, 09 Aug 2007 22:09:28 +0200","at19200","sms,phonebook,enhancedphonebook,calendar,call","Gammu 1.10.0"
"http://cihar.com/gammu/phonedb/samsung/541/","Samsung","SGH-Z150","oVeRFLoW75","Wed, 08 Aug 2007 23:13:19 +0200","at115200","info,sms",""
"http://cihar.com/gammu/phonedb/benq/539/","BenQ-Siemens","C31","tacoen","Wed, 08 Aug 2007 15:39:50 +0200","at115200","info,sms,phonebook,call","Gammu 1.12.93"
"http://cihar.com/gammu/phonedb/nokia/538/","Nokia","6300","Michael Gefen","Wed, 08 Aug 2007 12:59:00 +0200","fbus","info,sms,phonebook,call","Gammu 1.09"
"http://cihar.com/gammu/phonedb/motorola/535/","Motorola","v190","Curtis Nelson","Tue, 07 Aug 2007 22:01:29 +0200","at19200","info,sms,phonebook,call",""
"http://cihar.com/gammu/phonedb/nokia/532/","Nokia","E61i","ritchie","Tue, 07 Aug 2007 16:14:39 +0200","at19200","info","Gammu 1.12.0"
"http://cihar.com/gammu/phonedb/motorola/531/","Motorola","KRZR K1","Ralf Fischer","Tue, 07 Aug 2007 00:36:30 +0200","bluerfat","info,phonebook","Gammu 1.08.00"
"http://cihar.com/gammu/phonedb/sony-ericsson/529/","Sony Ericsson","P990i","Kocsis Antal","Sun, 05 Aug 2007 17:27:07 +0200","at","info,phonebook",""
"http://cihar.com/gammu/phonedb/samsung/525/","Samsung","SGH-D900","Christian Holm","Thu, 02 Aug 2007 19:50:13 +0200","at19200","info,phonebook","Gammu 1.12.00"
"http://cihar.com/gammu/phonedb/toshiba/524/","Toshiba","TS 608","mickaël","Thu, 02 Aug 2007 10:30:36 +0200","bluerfat","info,sms,phonebook,enhancedphonebook,call","Gammu 1.09"
"http://cihar.com/gammu/phonedb/siemens/518/","Siemens","AX75","Martin Janovský","Tue, 31 Jul 2007 16:08:08 +0200","at115200","info,sms,calendar,call","Gammu 1.09.00"
"http://cihar.com/gammu/phonedb/nokia/517/","Nokia","6030","Shrek Jozsef","Tue, 31 Jul 2007 14:28:27 +0200","fbus","info,sms,phonebook,enhancedphonebook,calendar,todo,filesystem,call,logo,ringtone,mms",""
"http://cihar.com/gammu/phonedb/samsung/514/","Samsung","SGH-A701","Jonathan Hepburn","Sat, 28 Jul 2007 01:41:06 +0200","at19200","info,sms,filesystem","Gammu 1.11.0"
"http://cihar.com/gammu/phonedb/samsung/511/","Samsung","SGH-X530","Kostadin","Wed, 25 Jul 2007 15:07:54 +0200","","",""
"http://cihar.com/gammu/phonedb/nokia/508/","Nokia","6310i","Antonius Suharmono","Wed, 25 Jul 2007 03:34:51 +0200","dku2phonet","info,sms,phonebook,enhancedphonebook,calendar,todo,filesystem,call,ringtone","Gammu 1.10.0"
"http://cihar.com/gammu/phonedb/motorola/507/","Motorola","mpx220","Klobass","Wed, 25 Jul 2007 01:39:45 +0200","","",""
"http://cihar.com/gammu/phonedb/samsung/503/","Samsung","SGH-D500E","","Mon, 23 Jul 2007 22:12:31 +0200","blueat","info,phonebook","Gammu 1.09.00 built 08:30:27 Dec  7 2006"
"http://cihar.com/gammu/phonedb/samsung/498/","Samsung","SGH-Z500","Jussi Kukkonen","Tue, 17 Jul 2007 11:32:06 +0200","at19200","info","Gammu 1.09.00"
"http://cihar.com/gammu/phonedb/motorola/497/","Motorola","RIZR Z3","winters","Tue, 17 Jul 2007 09:21:37 +0200","at115200","info,phonebook",""
"http://cihar.com/gammu/phonedb/sony-ericsson/496/","Sony Ericsson","K700i","marek","Tue, 17 Jul 2007 06:45:09 +0200","at19200","info,sms,phonebook,enhancedphonebook,calendar,todo","Gammu 1.12.0"
"http://cihar.com/gammu/phonedb/nokia/495/","Nokia","6681","","Mon, 16 Jul 2007 15:15:12 +0200","dku2phonet","info,sms,phonebook,enhancedphonebook,calendar,todo,filesystem,call,logo,ringtone,mms","Gammu 1.10.0"
"http://cihar.com/gammu/phonedb/motorola/490/","Motorola","Razor V3r","luc","Fri, 13 Jul 2007 01:06:13 +0200","at19200","info","Gammu 1.12.0"
"http://cihar.com/gammu/phonedb/siemens/489/","Siemens","A55","Ben Green","Thu, 12 Jul 2007 11:50:06 +0200","at19200","info",""
"http://cihar.com/gammu/phonedb/siemens/488/","Siemens","ES75","Kepi","Wed, 11 Jul 2007 18:59:14 +0200","at19200","info,sms,phonebook,call","Gammu 1.12.0"
"http://cihar.com/gammu/phonedb/sony-ericsson/483/","Sony Ericsson","K510i","","Mon, 09 Jul 2007 23:08:28 +0200","blueat","info,sms,phonebook,enhancedphonebook,todo,call","Gammu 1.12.0"
"http://cihar.com/gammu/phonedb/motorola/482/","Motorola","V360v","","Sun, 08 Jul 2007 21:36:12 +0200","bluerfat","info,phonebook","Gammu 1.11.0"
"http://cihar.com/gammu/phonedb/sony-ericsson/480/","Sony Ericsson","D750i","Rico Barth","Sat, 07 Jul 2007 09:18:22 +0200","at19200","info,sms,phonebook,enhancedphonebook,call","Gammu 1.10.0"
"http://cihar.com/gammu/phonedb/nokia/475/","Nokia","6102","Dean Loros","Mon, 02 Jul 2007 06:02:08 +0200","at19200","info,phonebook","Gammu 1.11.0"
"http://cihar.com/gammu/phonedb/nokia/472/","Nokia","6610i","Didrik Pinte","Wed, 27 Jun 2007 12:11:52 +0200","irdaphonet","info,sms,phonebook,enhancedphonebook,calendar,todo,filesystem,mms","Gammu 1.12.0"
"http://cihar.com/gammu/phonedb/samsung/470/","Samsung","SGH-T509","Gerry","Mon, 25 Jun 2007 21:24:51 +0200","at115200","info,phonebook","Gammu 0.7"
"http://cihar.com/gammu/phonedb/nokia/454/","Nokia","5200","Agustin Martinez","Sat, 16 Jun 2007 14:21:47 +0200","fbusdku5","info,phonebook","Gammu 1.09.00"
"http://cihar.com/gammu/phonedb/nokia/451/","Nokia","6100","Greg Bodnar","Thu, 14 Jun 2007 11:40:51 +0200","fbuspl2303","info,sms,phonebook,enhancedphonebook,calendar","Gammu 1.11.0"
"http://cihar.com/gammu/phonedb/nokia/450/","Nokia","N75","Damir Kesar","Wed, 13 Jun 2007 20:42:11 +0200","","","Gammu 0,17"
"http://cihar.com/gammu/phonedb/sony-ericsson/442/","Sony Ericsson","K618i/V630i","Jiri Mikolasek","Mon, 11 Jun 2007 10:07:49 +0200","blueat","info,sms,phonebook,enhancedphonebook,calendar,todo","Gammu 1.10.0"
"http://cihar.com/gammu/phonedb/alcatel/432/","Alcatel","One Touch 801E","","Tue, 05 Jun 2007 16:51:36 +0200","","",""
"http://cihar.com/gammu/phonedb/nokia/431/","Nokia","6108","","Tue, 05 Jun 2007 14:42:14 +0200","","",""
"http://cihar.com/gammu/phonedb/sony-ericsson/430/","Sony Ericsson","K750i","Jo De Boeck","Tue, 05 Jun 2007 13:38:01 +0200","blueat","info,sms,phonebook,enhancedphonebook,calendar,todo,filesystem","Gammu 1.11.0"
"http://cihar.com/gammu/phonedb/samsung/429/","Samsung","SGH-C230","sunbeam","Tue, 05 Jun 2007 12:12:05 +0200","","",""
"http://cihar.com/gammu/phonedb/motorola/425/","Motorola","V1075","Francesco Pedrini","Sat, 02 Jun 2007 01:21:27 +0200","at19200","sms,phonebook,call","Gammu 1.11.0"
"http://cihar.com/gammu/phonedb/lg/423/","LG","KE970","Romeo Vegvari","Thu, 31 May 2007 11:52:20 +0200","at19200","info","Gammu 1.10.0"
"http://cihar.com/gammu/phonedb/siemens/420/","Siemens","CF75","Leon Nardella","Thu, 31 May 2007 03:14:05 +0200","at19200","info,sms,phonebook,enhancedphonebook,call","Gammu 1.09.00"
"http://cihar.com/gammu/phonedb/nokia/419/","Nokia","6270","Marco Fell","Thu, 31 May 2007 02:37:48 +0200","bluephonet","info,sms,phonebook,enhancedphonebook,calendar","Gammu 1.11.0"
"http://cihar.com/gammu/phonedb/siemens/417/","Siemens","C65","Yaric","Tue, 29 May 2007 09:44:11 +0200","at19200","info,sms,phonebook,calendar,todo,filesystem,logo","Gammu 1.10.0"
"http://cihar.com/gammu/phonedb/sony-ericsson/416/","Sony Ericsson","Z550i","Koen Vereeken","Mon, 28 May 2007 23:01:11 +0200","at115200","info,sms,phonebook,enhancedphonebook,calendar,todo","Gammu 1.09.000"
"http://cihar.com/gammu/phonedb/falcom/415/","Falcom","SAMBA","","Mon, 28 May 2007 13:10:41 +0200","at19200","info,sms,phonebook,call","Gammu 1.11.0"
"http://cihar.com/gammu/phonedb/siemens/413/","Siemens","CF62","lankvil","Sun, 27 May 2007 16:48:22 +0200","at19200","info,sms,phonebook,calendar,call","Gammu 1.10.0"
